,Label,Text
2943,0,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. "
1053,0,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished"
4596,0,Yo sorry was in the shower sup
2883,0,Hi Harish's rent has been transfred to ur Acnt.
3170,0,"Haven't seen my facebook, huh? Lol!"
4508,0,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ü got a lot of work ar?
2229,0,Those were my exact intentions
275,0,No objection. My bf not coming.
995,0,"I can't, I don't have her number!"
5119,0,Lol for real. She told my dad I have cancer
3070,0,Ay wana meet on sat?ü wkg on sat?
3417,0,Uhhhhrmm isnt having tb test bad when youre sick
1818,0,Well i will watch shrek in 3D!!B)
2391,0,First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries
214,0,Yup... How ü noe leh...
5447,0,So that takes away some money worries
66,0,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."
2336,0,Which is weird because I know I had it at one point
360,0,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted"
1874,1,You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
305,1,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE"
166,0,I place all ur points on e cultures module already.
4527,1,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )"
4314,0,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?"
4236,1,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
5060,1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674
2442,0,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
2228,0,Oh k.k..where did you take test?
3540,0,What happen dear. Why you silent. I am tensed
4695,0,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.
937,0,"Since when, which side, any fever, any vomitin."
3817,0,How long does it take to get it.
22,0,So ü pay first lar... Then when is da stock comin...
515,1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+"
3000,0,"Oh, then your phone phoned me but it disconnected"
647,0,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.
5282,0,I have gone into get info bt dont know what to do
5453,0,Except theres a chick with huge boobs.
3902,0,That depends. How would you like to be treated? :)
1775,0,"Its ok chikku, and its my 1 of favourite song..:-)"
5438,0,What are youdoing later? Sar xxx
1600,0,"Yeah probably, I still gotta check out with leo"
1742,0,I can do that! I want to please you both inside and outside the bedroom...
4436,1,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
1566,0,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him."
4697,0,A guy who gets used but is too dumb to realize it.
4803,0,Reverse is cheating. That is not mathematics.
4577,1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066
3467,0,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though"
1714,1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
5247,0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
104,0,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston."
427,0,aathi..where are you dear..
621,0,Dear we got  &lt;#&gt;  dollars hi hi
3328,0, what number do u live at? Is it 11?
2341,0,I will take care of financial problem.i will help:)
368,1,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
1147,0,Babe ? I lost you ... :-(
1743,0,EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.
2335,0,Do you like Italian food?
2201,0,Haha... can... But i'm having dinner with my cousin...
2725,0,Nope... C ü then...
821,0,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*
4098,0,i am going to bed now prin
3725,1,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs"
5022,0,:-( sad puppy noise
2840,0,"Easy mate, * guess the quick drink was bit ambitious."
2105,0,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
2154,0,I dont have i shall buy one dear
2670,1,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
1765,1,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
2941,1,You have 1 new message. Please call 08712400200.
4844,0,I need details about that online job.
5254,0,I didnt get anything da
3845,0,"Yeah that's what I thought, lemme know if anything's goin on later"
780,0,That means get the door
2251,0,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.
3126,1,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+
3229,1,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
2564,0,K..k..i'm also fine:)when will you complete the course?
1093,0,Where r we meeting?
2388,0,Also where's the piece
4744,0,I am in hospital da. . I will return home in evening
5377,1,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
4672,0,"Probably not, I'm almost out of gas and I get some cash tomorrow"
2474,0,Ok lor wat time ü finish?
4637,0,K k pa Had your lunch aha.
4947,0,I'm already back home so no probably not
127,0,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise."
1890,0,I gotta collect da car at 6 lei.
5381,1,You have 1 new message. Call 0207-083-6089
4390,0,"K I'm ready,  &lt;#&gt; ?"
2957,0,Yes there were many sweets
3334,1,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P"
4698,0,"Okey dokey, i‘ll be over in a bit just sorting some stuff out."
4013,0,Discussed with your mother ah?
1899,0,Wat would u like 4 ur birthday?
3980,0,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES
645,0,Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week
4904,0,I;m reaching in another 2 stops.
1375,1,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION"
2847,0,Wat time u finish ur lect today?
3858,0,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?"
1993,1,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
2730,1,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR"
3643,0,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...
4132,0,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt..."
1134,0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
3136,0,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
4561,0,I'm awake oh. What's up.
2140,0,But i juz remembered i gotta bathe my dog today..
2396,0,"Babe, I'm back ... Come back to me ..."
1320,0,Correct. So how was work today
4866,0,I'm really sorry I lit your hair on fire
4671,0,"I didnt get ur full msg..sometext is missing, send it again"
4443,0,Dear i am not denying your words please
4272,1,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
4962,0,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
2786,0,Yeah get the unlimited
1872,0,Dont know supports ass and srt i thnk. I think ps3 can play through usb too
4185,0,I just really need shit before tomorrow and I know you won't be awake before like 6
1846,0,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.
5216,0,I am late. I will be there at
2743,0,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u
2742,1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
4174,0,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.
5325,0,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)"
1110,0,S s..first time..dhoni rocks...
1484,0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
4003,0,Did you get any gift? This year i didnt get anything. So bad
3968,1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386
2634,0,"That's what I love to hear :V see you sundayish, then"
5410,0,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?"
5492,1,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
4378,0,How much is torch in 9ja.
683,0,Is xy going 4 e lunch?
4801,0,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?"
5100,0,"Aight, call me once you're close"
932,0,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go
3986,0,"Whatever, juliana. Do whatever you want."
2245,0,No management puzzeles.
4986,0,Dont let studying stress you out. L8r.
5476,0,Yes princess! I want to please you every night. Your wish is my command...
4428,0,So what did the bank say about the money?
4392,0,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
3383,0,"Well, I meant as opposed to my drunken night of before"
5559,0,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit
2506,0,Congrats kano..whr s the treat maga?
3855,0,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight
1342,0,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay
4130,0,Me i'm not workin. Once i get job...
1268,0,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.
2334,0,What happen to her tell the truth
3784,0,Can you do online transaction?
1447,0,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.
